letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
Ç,108.0,76.0,76.0,53.0,37.0,37.0,26.0,37.0,53.0,53.0,37.0,37.0,53.0,53.0,76.0,76.0,53.0,76.0,53.0,76.0,37.0,26.0,37.0,53.0,76.0,26.0,26.0,53.0,76.0,53.0,37.0,26.0,53.0,37.0,26.0,76.0,108.0,53.0,53.0,37.0,53.0,37.0,37.0,53.0,53.0,108.0,53.0,53.0,53.0,76.0,26.0,108.0,53.0,0.0412,21.0817,444.4363
Ù,26.0,37.0,37.0,37.0,37.0,37.0,53.0,53.0,26.0,53.0,37.0,153.0,26.0,37.0,37.0,76.0,108.0,76.0,37.0,37.0,108.0,37.0,53.0,76.0,53.0,37.0,37.0,37.0,76.0,76.0,18.0,76.0,76.0,37.0,37.0,26.0,26.0,76.0,53.0,53.0,76.0,76.0,53.0,53.0,37.0,53.0,26.0,37.0,26.0,108.0,18.0,153.0,52.0,0.0405,26.8386,720.3106
Û,26.0,53.0,26.0,37.0,26.0,53.0,53.0,53.0,76.0,26.0,53.0,53.0,53.0,53.0,76.0,108.0,76.0,37.0,26.0,76.0,53.0,37.0,53.0,37.0,76.0,37.0,53.0,37.0,53.0,37.0,53.0,53.0,76.0,53.0,53.0,37.0,26.0,53.0,76.0,37.0,37.0,37.0,53.0,76.0,26.0,37.0,37.0,53.0,53.0,53.0,26.0,108.0,49.0,0.0381,17.6061,309.9739
Ô,37.0,108.0,53.0,37.0,37.0,76.0,37.0,26.0,76.0,26.0,76.0,37.0,53.0,37.0,37.0,26.0,26.0,76.0,37.0,108.0,37.0,37.0,37.0,26.0,53.0,37.0,53.0,37.0,37.0,76.0,26.0,26.0,26.0,53.0,53.0,18.0,37.0,53.0,37.0,18.0,76.0,37.0,37.0,53.0,53.0,76.0,37.0,108.0,37.0,37.0,18.0,108.0,47.0,0.0366,22.4443,503.7486
K,37.0,26.0,37.0,18.0,76.0,53.0,18.0,37.0,26.0,37.0,26.0,26.0,37.0,26.0,18.0,18.0,26.0,18.0,37.0,26.0,12.0,26.0,37.0,26.0,26.0,18.0,26.0,26.0,53.0,53.0,18.0,37.0,18.0,76.0,26.0,26.0,18.0,37.0,12.0,53.0,37.0,37.0,53.0,37.0,76.0,37.0,26.0,18.0,18.0,37.0,12.0,76.0,32.0,0.0249,15.5501,241.8045
W,18.0,26.0,18.0,18.0,26.0,8.0,26.0,18.0,18.0,26.0,18.0,18.0,12.0,37.0,26.0,18.0,12.0,26.0,12.0,37.0,26.0,37.0,26.0,8.0,12.0,18.0,26.0,37.0,12.0,37.0,18.0,8.0,18.0,18.0,26.0,18.0,18.0,18.0,12.0,12.0,12.0,8.0,37.0,18.0,18.0,18.0,18.0,26.0,18.0,18.0,8.0,37.0,20.0,0.0156,8.2041,67.3078
Ï,18.0,18.0,12.0,18.0,8.0,18.0,18.0,26.0,26.0,18.0,26.0,18.0,18.0,26.0,12.0,26.0,26.0,12.0,18.0,18.0,37.0,18.0,18.0,12.0,8.0,37.0,18.0,26.0,12.0,12.0,18.0,12.0,18.0,26.0,18.0,26.0,26.0,18.0,12.0,12.0,12.0,18.0,12.0,12.0,18.0,26.0,18.0,18.0,18.0,12.0,8.0,37.0,18.0,0.014,6.5127,42.4147
Ë,18.0,26.0,18.0,12.0,12.0,18.0,18.0,18.0,12.0,12.0,12.0,18.0,18.0,12.0,18.0,8.0,12.0,18.0,18.0,12.0,18.0,26.0,12.0,26.0,26.0,18.0,12.0,18.0,18.0,5.0,12.0,8.0,18.0,18.0,5.0,12.0,18.0,12.0,12.0,12.0,12.0,12.0,8.0,8.0,26.0,12.0,26.0,18.0,26.0,12.0,5.0,26.0,15.0,0.0117,5.6469,31.8873
Æ,5.0,8.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,5.0,3.0,8.0,5.0,5.0,8.0,5.0,3.0,8.0,8.0,5.0,8.0,8.0,8.0,3.0,5.0,12.0,5.0,3.0,8.0,8.0,8.0,8.0,5.0,5.0,3.0,5.0,5.0,3.0,12.0,5.0,0.0039,1.9534,3.8159
Ü,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0016,0.0,0.0
